PID,Att (Variation),SKU,ASIN (To Populate),Link to Amazon,Amazon Title,Country of Origin,# Product Reviews,Avg Star Rating,Seasonality,Category,Subcategory,Category>Subcategory,Amazon Ranking (within Category) - not available (Project participants can fill in manually),Sales Rating (internal - nonAmazon),Sale Price,Inv Qty End of Period (Jul 30 - Aug 5),Traffic Jul 30 - Aug 5,Conversion Rate Jul 30 - Aug 5,Order Qty Rate Jul 30 - Aug 5,Quantity Aug 19 - Aug 26,Traffic Aug 19 - Aug 26,Conversion Rate Aug 19 - Aug 26,Order Qty Rate,Quantity Sep 2 - Sep 9,Traffic Sep 2 - Sep 9,Conversion Rate Sep 2 - Sep 9,Order Qty Rate,Quantity Sep 9 - Sep 16,Traffic Sep 9 - Sep 16,Conversion Rate Sep 9 - Sep 16,Order Qty Rate,Quantity Sep 16 - Sep 23,Traffic Sep 16 - Sep 23,Conversion Rate Sep 16 - Sep 23,Order Qty Rate,Quantity Sep 23 - Oct 2,Traffic Sep 23 - Oct 2,Conversion Rate Sep 23 - Oct 2,Order Qty Rate,Quantity Oct 2 - Oct 9,Traffic Sep 23 - Oct 2 - Oct 9,Conversion Rate Sep 23 - Oct 2 - Oct 9,Order Qty Rate,Keywords Provided to Amazon
297921,,297921,B0855ZT96T,https://www.amazon.com/dp/B0855ZT96T,NOVICA Artisan Handmade Jade Stud Earrings Apple Green Square from Guatemala .925 Sterling Silver 'Simply Luxurious',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$47.99,2,15,0,,1,9,0,0,2,0,0,0,2,4,0,0,1,10,10,1,1,8,0,0,1,0,0,0,
219135,,219135,B01D1WBVCE,https://www.amazon.com/dp/B01D1WBVCE,NOVICA Artisan Handmade Jade Stud Earrings Dark Green .925 Sterling Silver Artisan Jewelry Guatemala 'Harmonious Peace in Dark Green',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,15,2,0,,14,1,0,0,13,8,0,0,13,6,16.67,1,14,6,0,0,14,4,0,0,14,0,0,0,
297922,,297922,B072YRVXBF,https://www.amazon.com/dp/B072YRVXBF,NOVICA Handmade .925 Sterling Silver Jade Stud Earrings Dark Green Square from Guatemala [0.4 in L x 0.4 in W] 'Simply Luxurious in Dark Green',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$47.99,2,,,,2,0,0,0,1,3,0,0,1,2,50,1,1,2,0,0,0,1,100,1,0,0,0,0,
219133,,219133,B01D1WCT8E,https://www.amazon.com/dp/B01D1WCT8E,NOVICA Handmade .925 Sterling Silver Jade Stud Earrings Round Black on Green Guatemala [0.2 in H x 0.4 in Diam.] 'Harmonious Peace in Black',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,1,2,0,,2,0,0,0,2,1,0,0,2,2,0,0,2,0,0,0,2,1,0,0,2,0,0,0,
219134,,219134,B016WX1QUG,https://www.amazon.com/dp/B016WX1QUG,NOVICA Artisan Handmade Jade Stud Earrings Round .925 Sterling Silver Green Button Guatemala 'Harmonious Peace',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,8,4,0,,8,5,0,0,8,2,0,0,8,5,0,0,8,9,0,0,8,6,0,0,8,0,0,0,
327309,,327309,B07D9WYL9K,https://www.amazon.com/dp/B07D9WYL9K,NOVICA Handmade .925 Sterling Silver Jade Stud Earrings Trianglular Dark Green from Guatemala Geometric 'Dark Green Triangle of Life',Central America,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$69.99,1,,,,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
341797,,341797,B07KJGCNC8,https://www.amazon.com/dp/B07KJGCNC8,NOVICA Handmade .925 Sterling Silver Jewelry Set Frond Motif from Mexico No Stone Pendant 'Taxco Fronds',Mexico,No ASIN,No ASIN,,Jewelry,Jewelry Sets,Jewelry>Jewelry Sets,,A+,$89.99,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341798,,341798,B07KJCTV23,https://www.amazon.com/dp/B07KJCTV23,NOVICA Handmade .925 Sterling Silver Jewelry Set Knot Motif from Mexico Stone Pendant Modern 'Taxco Knots',Mexico,No ASIN,No ASIN,,Jewelry,Jewelry Sets,Jewelry>Jewelry Sets,,A+,$74.95,2,3,0,,1,1,0,0,1,3,0,0,1,1,0,0,1,0,0,0,1,3,0,0,1,0,0,0,
264442,,264442,B01CTGSJQO,https://www.amazon.com/dp/B01CTGSJQO,NOVICA Handmade .925 Sterling Silver Jewelry Set Modern Necklace Earrings Crafted of Andean No Stone Pendant Peru 'Hummingbird Nest',Andes,No ASIN,No ASIN,,Jewelry,Jewelry Sets,Jewelry>Jewelry Sets,,A+,$86.39,2,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
294001,,294001,B072YTYF3F,https://www.amazon.com/dp/B072YTYF3F,NOVICA Artisan Handmade Labradorite Dangle Earrings .925 Sterling Silver from India Grey 'Dancing Soul',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$47.99,8,13,0,,6,13,7.69,1,5,12,8.33,1,5,14,0,0,5,8,0,0,19,12,0,0,20,0,0,0,
342321,,342321,B07KJD3LRB,https://www.amazon.com/dp/B07KJD3LRB,NOVICA Artisan Handmade Labradorite Drop Earrings from India .925 Sterling Silver 'Beautiful Aurora',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$49.95,1,13,0,,1,7,0,0,1,5,0,0,102,8,12.5,1,91,6,0,0,6,3,0,0,7,0,0,0,
295507,,295507,,https://www.amazon.com/dp/,NOVICA Handmade .925 Sterling Silver Labradorite Pendant Necklace from Bali Indonesia Gemstone 'Frangipani Secrets',Bali and Java,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$56.99,2,,,,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
207003,,207003,B00F2VH8BG,https://www.amazon.com/dp/B00F2VH8BG,NOVICA Artisan Handmade Lapis Lazuli Amethyst Beaded Earrings .925 Sterling Silver Glass Garnet Smoky Quartz Blue Multicolor Purple Dangle Thailand Birthstone 'Thai Harmony',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$29.99,16,40,2.5,,11,28,3.57,1,10,26,3.85,1,10,24,4.17,1,10,28,0,0,18,17,5.88,1,17,21,9.52,2,
247430,,247430,B016Q4ZKO4,https://www.amazon.com/dp/B016Q4ZKO4,NOVICA Artisan Handmade Lapis Lazuli Anklet Bell with Brass Charms Blue Gold Tone Beaded Thailand Reflecting Pond Snorkel Animal Themed Bohemian 'Elephant Bells',Thailand,No ASIN,No ASIN,Spring/ Summer,Jewelry,Anklets,Jewelry>Anklets,,A+,$31.49,5,6,16.7,,4,5,20,1,4,6,0,0,4,2,0,0,4,7,0,0,4,10,0,0,4,0,0,0,
397369,,397369,B0CJFM3ZTT,https://www.amazon.com/dp/B0CJFM3ZTT,NOVICA Handmade Lapis Lazuli Sterling Silver Beaded Bracelet Thailand Gemstone Birthstone [7.5 in L 4 mm W Extender 2.2 in L] 'into The Sky',Thailand,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$40.49,1,,,,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,
348602,,348602,B07KS6HLHW,https://www.amazon.com/dp/B07KS6HLHW,NOVICA Artisan Handmade Lapis Lazuli Button Earrings Teardrop from India .925 Sterling Silver Birthstone Gemstone 'Mystic Tears',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$44.99,29,9,0,,29,3,0,0,27,11,18.18,2,26,19,5.26,1,25,12,0,0,23,31,9.68,3,21,28,7.14,2,
377020,,377020,B087X7PDGN,https://www.amazon.com/dp/B087X7PDGN,NOVICA Handmade Taxco Lapis Lazuli Cuff Bracelet from Mexico Sterling Silver Birthstone Gemstone [6 in L (end to End) x 0.2 in W] 'Rectangular Blue',Mexico,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$107.99,3,,,,2,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,
218114,,218114,B01JJ60DAC,https://www.amazon.com/dp/B01JJ60DAC,NOVICA Artisan Handmade Lapis Lazuli Cultured Freshwater Pearl Cluster Earrings .925 Sterling Silver Brass Plated Blue White Beaded Dangle Thailand Snorkel Birthstone 'Blue Sonata',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$26.99,2,14,0,,2,3,0,0,2,8,0,0,2,14,0,0,1,16,6.25,1,5,14,0,0,6,0,0,0,
358348,,358348,B07KS4LDBT,https://www.amazon.com/dp/B07KS4LDBT,NOVICA Artisan Handmade Lapis Lazuli Cultured Freshwater Pearl Earrings Cluster Bead Dyed Dangle Beaded Statement Thailand Gemstone Birthstone 'Heaven's Gift',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$31.49,25,5,20,,22,6,0,0,22,3,0,0,20,7,28.57,2,17,5,0,0,3,6,0,0,3,0,0,0,
223781,,223781,B01CTGS4K0,https://www.amazon.com/dp/B01CTGS4K0,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings .925 Sterling Silver Blue India Royal Snorkel Birthstone 'Inspiration',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$71.99,3,2,0,,3,1,0,0,3,0,0,0,3,2,0,0,3,4,0,0,3,0,0,0,3,0,0,0,
209813,,209813,B01D3OHN5O,https://www.amazon.com/dp/B01D3OHN5O,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Dangle Earrings Blue Thailand Royal Reflecting Pond Birthstone [1.7 in L x 0.5 in W] 'Blue Lily',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$35.99,8,,,,7,1,0,0,7,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,
226437,,226437,B01CTGTA62,https://www.amazon.com/dp/B01CTGTA62,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings Fair Trade .925 Sterling Silver Blue India Royal Classic Reflecting Pond Snorkel Birthstone [1.7 in L x 0.7 in W] 'Royal Grandeur',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$80.99,12,4,0,,12,0,0,0,12,2,0,0,12,6,0,0,12,5,0,0,12,0,0,0,11,5,20,1,
209363,,209363,B01CTGSMNY,https://www.amazon.com/dp/B01CTGSMNY,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings .925 Sterling Silver Floral Jewelry Blue India Royal Reflecting Pond 'Lovely Lily',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$70.19,11,11,9.1,,20,10,0,0,20,7,0,0,20,10,0,0,20,14,0,0,19,12,8.33,1,18,0,0,0,
311829,,311829,B07Z45GNGY,https://www.amazon.com/dp/B07Z45GNGY,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Dangle Earrings from Peru Birthstone [1.5 in L x 0.5 in W x 0.2 in D] 'Killa Moon',Andes,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$89.99,3,,,,3,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,
272670,,272670,B08TQQ9S9T,https://www.amazon.com/dp/B08TQQ9S9T,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Dangle Earrings Gemstone Blue India Birthstone [1.2 in L x 0.6 in W x 0.3 in D] 'Deep Blue Majesty',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$35.99,10,,,,9,0,0,0,9,0,0,0,9,1,0,0,9,1,0,0,9,0,0,0,9,0,0,0,
291063,,291063,B06XHPX5VL,https://www.amazon.com/dp/B06XHPX5VL,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings .925 Sterling Silver Hook from India Blue Birthstone 'Be True',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$35.99,59,137,9.5,,72,50,6,3,69,54,5.56,3,67,52,5.77,3,63,56,7.14,4,72,35,2.86,1,71,56,1.79,1,
291065,,291065,B06XHPM9R8,https://www.amazon.com/dp/B06XHPM9R8,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings .925 Sterling Silver India Jewelry Blue Bollywood Birthstone 'Grand Delhi Blue',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$44.99,7,3,0,,7,4,0,0,7,2,0,0,7,7,0,0,7,4,0,0,7,2,0,0,7,0,0,0,
284643,,284643,B06XTB9Y41,https://www.amazon.com/dp/B06XTB9Y41,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings Lapiz .925 Sterling Silver from Thailand Rhodium Plated Blue Statement Birthstone [1.4 in L x 0.4 in W] 'Morning Raindrops',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$76.49,4,9,0,,4,4,0,0,6,1,0,0,6,3,0,0,6,2,0,0,6,1,0,0,6,0,0,0,
272686,,272686,B08TR9ZHRP,https://www.amazon.com/dp/B08TR9ZHRP,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Dangle Earrings Multi Shape Blue Tone India [1.8 in L x 0.3 in W x 0.2 in D] 'Royal Blue Glamour',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$62.99,20,,,,17,1,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,2,0,0,15,0,0,0,
256257,,256257,B01CTGS54U,https://www.amazon.com/dp/B01CTGS54U,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings Ornate .925 Sterling Silver Blue India Snorkel Birthstone 'Sky Symphony',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$53.99,30,4,0,,30,5,0,0,30,2,0,0,30,2,0,0,30,3,0,0,30,1,0,0,30,0,0,0,
272673,,272673,B08TRG4KS2,https://www.amazon.com/dp/B08TRG4KS2,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Dangle Earrings Oval Blue Tone India Gemstone Birthstone [1.3 in L x 0.5 in W x 0.3 in D] 'Deep Blue Grandeur',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$61.19,10,,,,10,1,0,0,9,0,0,0,9,1,0,0,9,1,0,0,9,0,0,0,7,0,0,0,
311825,,311825,B07B6G7HPF,https://www.amazon.com/dp/B07B6G7HPF,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Dangle Earrings Round from Peru Birthstone [1.7 in L x 0.9 in W x 0.2 in D] 'Swirling Moons',Andes,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$97.19,1,,,,4,1,0,0,4,0,0,0,3,1,0,0,2,2,0,0,2,1,0,0,2,0,0,0,
289810,,289810,B06XHKRDW8,https://www.amazon.com/dp/B06XHKRDW8,NOVICA handmade .925 Sterling Silver Lapis Lazuli Drop Earrings from Peru Blue Birthstone [0.9 in L x 0.6 in W x 0.1 in D] 'Caress of An Angel',Andes,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$89.99,1,1,0,,5,2,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,2,0,0,4,0,0,0,
265521,,265521,B01CTGTKPS,https://www.amazon.com/dp/B01CTGTKPS,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Pendant Necklace Artisan Crafted Blue India Snorkel Gemstone Birthstone 'Royal Sunset',India,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$88.19,14,3,0,,13,2,0,0,13,1,0,0,13,0,0,0,13,3,0,0,13,0,0,0,13,0,0,0,
201232,,201232,B00E1TQ898,https://www.amazon.com/dp/B00E1TQ898,NOVICA Artisan Handmade Lapis Lazuli Pendant Necklace .925 Sterling Silver Brass Fine Blue Thailand 'Blue Lady',Thailand,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$40.49,41,365,1.6,,59,167,2.99,5,51,289,2.77,8,49,210,0.95,2,44,187,2.67,5,57,165,1.82,3,62,177,0.56,1,
303549,,303549,B079SP1JTC,https://www.amazon.com/dp/B079SP1JTC,NOVICA Handmade .925 Sterling Silver Lapis Lazuli Pendant Necklace Dropshaped from Thailand Blue Birthstone 'Glamorous Twist',Thailand,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$98.99,3,2,0,,2,2,0,0,2,4,0,0,2,3,0,0,2,2,0,0,2,3,0,0,1,3,33.33,1,
282831,,282831,B07Z6PYV73,https://www.amazon.com/dp/B07Z6PYV73,NOVICA Artisan Handmade Lapis Lazuli Pendant Necklace Lapiz .925 Sterling Silver from India Blue Birthstone 'Blue Globe',India,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$40.49,14,3,0,,14,4,0,0,14,4,0,0,14,1,0,0,14,1,0,0,14,2,0,0,14,0,0,0,
264365,,264365,B01CTGTJAE,https://www.amazon.com/dp/B01CTGTJAE,NOVICA Artisan Handmade Lapis Lazuli Pendant Necklace on Artisan Crafted 925 Silver Sterling Blue India Snorkel Birthstone 'True Clarity',India,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$98.99,4,37,0,,18,19,10.53,2,22,26,0,0,22,18,0,0,21,32,3.13,1,21,27,0,0,23,0,0,0,
249596,,249596,B016X2O64Y,https://www.amazon.com/dp/B016X2O64Y,NOVICA Artisan Handmade Lapis Lazuli Citrine Pendant Necklace India Silver with Faceted Sterling Blue Yellow Custard Snorkel Birthstone 'Two Teardrops',India,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$70.19,3,10,0,,3,6,0,0,3,3,0,0,3,7,0,0,3,5,0,0,5,4,0,0,6,0,0,0,
282830,,282830,B06XD5ST1D,https://www.amazon.com/dp/B06XD5ST1D,NOVICA Artisan Handmade Lapis Lazuli Stud Earrings .925 Sterling Silver from India Blue Birthstone 'Blue Globe',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$26.99,16,12,0,,13,11,0,0,11,22,9.09,2,11,20,0,0,8,18,16.67,3,15,13,15.38,2,16,0,0,0,
249608,,249608,B0725PDLFS,https://www.amazon.com/dp/B0725PDLFS,NOVICA Artisan Handmade Lapis Lazuli Tennis Bracelet India .925 Sterling Silver Blue Style Reflecting Pond Snorkel Riverside 'Deep Blue Diamonds',India,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$116.99,5,8,12.5,,5,3,0,0,5,3,0,0,5,5,0,0,5,6,0,0,5,9,0,0,5,0,0,0,
272508,,272508,B01H2JD468,https://www.amazon.com/dp/B01H2JD468,NOVICA Handmade .925 Sterling Silver Leather Braided Bracelet Mexico No Stone Animal Themed Wild Cat 'Life of The Jaguar',Mexico,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$149.99,1,2,0,,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,
201716,,201716,B01NBREM25,https://www.amazon.com/dp/B01NBREM25,NOVICA Handmade .925 Sterling Silver Leather Pendant Necklace Modern Cubic Zirconia Clear Cord Peru Birthstone 'Brown Quechua Minimalist',Andes,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$79.99,3,,,,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,
408903,,408903,B0C4YH6WF7,https://www.amazon.com/dp/B0C4YH6WF7,NOVICA Handmade Unisex Braided Leather Wristband Bracelet India 'Braided Charm',India,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$19.99,26,,,,26,0,0,0,26,0,0,0,25,0,0,0,24,0,0,0,23,0,0,0,23,0,0,0,
339801,,339801,B07GBLCRN8,https://www.amazon.com/dp/B07GBLCRN8,NOVICA Artisan Handmade .925 Sterling Silver Link Anklet Calcite from India 'Trendy Walk',India,No ASIN,No ASIN,Spring/ Summer,Jewelry,Anklets,Jewelry>Anklets,,A+,$79.95,2,7,0,,5,3,0,0,5,7,0,0,5,4,0,0,5,2,0,0,5,0,0,0,5,0,0,0,
179930,,179930,B01AGV5Y5S,https://www.amazon.com/dp/B01AGV5Y5S,NOVICA Artisan Handmade .925 Sterling Silver Link Bracelet Elephant Jewelry from India Animal Themed Bollywood 'Fortunate Elephants',India,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$99.99,9,3,0,,8,5,0,0,7,3,0,0,7,3,0,0,6,3,0,0,6,5,0,0,5,0,0,0,
314822,,314822,B07VQGKVR9,https://www.amazon.com/dp/B07VQGKVR9,NOVICA Artisan Handmade .925 Sterling Silver Link Bracelet from Bali Indonesia 'Unified',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$66.49,5,2,0,,5,1,0,0,5,1,0,0,5,0,0,0,5,6,0,0,4,8,12.5,1,1,11,18.18,2,
328727,,328727,B07J1N5C7Q,https://www.amazon.com/dp/B07J1N5C7Q,NOVICA Handmade .925 Sterling Silver Link Bracelet Heart Motif from Thailand No Stone [7.25 in L 5 mm W] 'Lots of Love',Thailand,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$27.99,8,2,0,,9,5,0,0,9,2,0,0,9,1,0,0,9,1,0,0,8,1,0,0,7,0,0,0,
231482,,231482,B01DCL0MGA,https://www.amazon.com/dp/B01DCL0MGA,NOVICA Handmade .925 Sterling Silver Link Bracelet Mexican Taxco Mexico Modern [8 in L x 0.7 in W x 0.1 in D] 'Bold Curves',Mexico,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$124.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,2,0,0,0,
371883,,371883,B07KR1V8CM,https://www.amazon.com/dp/B07KR1V8CM,NOVICA Handmade .925 Sterling Silver Link Bracelet Swirl Pattern from Java Indonesia [7.5 in min L x 8.5 in max L x 0.4 in W] 'Round Constellation',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$85.49,5,,,,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
277563,,277563,B06XRNJMW8,https://www.amazon.com/dp/B06XRNJMW8,NOVICA Artisan Handmade .925 Sterling Silver Link Bracelet with Floral Motif Indonesia 'Lotus Chain',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$152.99,19,19,10.5,,14,9,0,0,12,13,15.38,2,12,10,0,0,11,15,6.67,1,10,12,0,0,10,13,7.69,1,
184729,,184729,B005AQVRUG,https://www.amazon.com/dp/B005AQVRUG,NOVICA Handmade .925 Sterling silver Long Chain Necklace 30 Inch Indonesia [30 in L x 0.1 in W] 'Borobudur Collection Ii',Bali and Java,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$142.49,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184730,,184730,B005AQVS7S,https://www.amazon.com/dp/B005AQVS7S,NOVICA Handmade .925 Sterling silver Long Chain Necklace Indonesian 36 Inch [36 in L x 0.1 in W] 'Borobudur Collection I',Bali and Java,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$123.24,1,4,0,,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,3,33.33,1,1,0,0,0,
225142,,225142,B01D1WE47I,https://www.amazon.com/dp/B01D1WE47I,NOVICA Handmade .925 Sterling Silver Mabe Cultured Freshwater Pearl Drop Earrings Artisan Crafted Blue Dyed White Indonesia Birthstone 'Once in A Blue Moon',Bali and Java,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$71.24,1,3,0,,4,1,0,0,2,1,0,0,2,1,0,0,2,0,0,0,2,1,0,0,2,0,0,0,
409150,,409150,B0BGT2WSKD,https://www.amazon.com/dp/B0BGT2WSKD,NOVICA Handmade Aqua Macrame Wristband Bracelets Set of 3 Blue Green Guatemala Bohemian 'Seafoam Surf'Set of,Central America,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$25.19,95,3,0,,95,2,0,0,94,1,0,0,93,2,0,0,90,1,0,0,88,0,0,0,87,0,0,0,
216606,,216606,B01CTGSAC2,https://www.amazon.com/dp/B01CTGSAC2,NOVICA Handmade .925 Sterling Silver Malachite Dangle Earrings Crafted India Green Modern [0.9 in L x 0.3 in W x 0.1 in D] 'Verdant Paths',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$27.99,15,,,,14,1,0,0,13,1,0,0,12,3,33.33,1,12,2,0,0,12,4,0,0,10,0,0,0,
230076,,230076,B01CTGSQKI,https://www.amazon.com/dp/B01CTGSQKI,NOVICA Artisan Handmade .925 Sterling Silver Marcasite Stud Earrings Artisan Crafted from Thailand Grey Animal Themed 'Petite Dragonflies',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$29.99,23,6,0,,21,9,11.11,1,21,21,0,0,20,10,0,0,20,15,6.67,1,20,9,0,0,20,0,0,0,
232587,,232587,B01CTGRZY6,https://www.amazon.com/dp/B01CTGRZY6,NOVICA Artisan Handmade Men's .925 Sterling Silver Chain Bracelet India Fair Trade Modern 'Serpent Shadow',India,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$109.99,4,6,0,,4,9,0,0,4,8,0,0,4,1,0,0,4,6,0,0,4,5,0,0,4,0,0,0,
400746,,400746,B0CCSPR775,https://www.amazon.com/dp/B0CCSPR775,NOVICA Handmade Men's Sterling Silver Naga Chain Bracelet Indonesia [bracelet 8.25 in L x 0.3 in W 7.5 in L] 'Cult Classic',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$147.24,6,,,,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
249812,,249812,B01CTGS5V8,https://www.amazon.com/dp/B01CTGS5V8,NOVICA Artisan Handmade Men's .925 Sterling Silver Link Bracelet Dragon Themed India Animal 'Mystic Dragon'(8.5 Inch),India,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$174.99,2,19,5.3,,1,13,0,0,0,0,0,0,5,0,0,0,1,16,0,0,3,16,6.25,1,4,0,0,0,
331011,,331011,B07Y3XX6VQ,https://www.amazon.com/dp/B07Y3XX6VQ,NOVICA Handmade .925 Sterling Silver Men's Link Bracelet from Bali Indonesia [9 in L x 0.6 in W] 'Slithering Dragon',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$373.49,1,1,0,,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,
410530,,410530,B0CCSP3GR8,https://www.amazon.com/dp/B0CCSP3GR8,NOVICA Handmade Men's Sterling Silver Pendant Bracelet Indonesia Geometric 'Fearless Step',Bali and Java,No ASIN,No ASIN,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$52.24,5,1,0,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
